ID;Sorting_completed_YN;Sorting_house;Sorting_house_wish;age;occupation;gender;Country_C_G_O;Bravery;Hardwork;Intelligence;Ambition;Daring;Dedication;Knowledge;Cunning;Extraverted;Agreeable;Clever;Manipulative;SD3_Machiavellianism;SD3_Narcissism;SD3_Psychopathy;IPIP_Extraversion;IPIP_Agreeableness;IPIP_Conscientiousness;IPIP_EmStability;IPIP_Intellect;PVQ_01;PVQ_02;PVQ_03;PVQ_04;PVQ_05;PVQ_06;PVQ_07;PVQ_08;PVQ_09;PVQ_10;PVQ_11;PVQ_12;PVQ_13;PVQ_14;PVQ_15;PVQ_16;PVQ_17;PVQ_18;PVQ_19;PVQ_20;PVQ_21;PVQ_22;PVQ_23;PVQ_24;PVQ_25;PVQ_26;PVQ_27;PVQ_28;PVQ_29;PVQ_30;PVQ_31;PVQ_32;PVQ_33;PVQ_34;PVQ_35;PVQ_36;PVQ_37;PVQ_38;PVQ_39;PVQ_40;PVQ_41;PVQ_42;PVQ_43;PVQ_44;PVQ_45;PVQ_46;PVQ_47;PVQ_48;PVQ_49;PVQ_50;PVQ_51;PVQ_52;PVQ_53;PVQ_54;PVQ_55;PVQ_56;PVQ_57 
171;No;Ravenclaw;Hufflepuff;28;Student;Female;Germany;Gryffindor;Hufflepuff;Ravenclaw;Ravenclaw;Gryffindor;Slytherin;Hufflepuff;Slytherin;Ravenclaw;Hufflepuff;Gryffindor;Slytherin;15;19;16;45;47;41;46;46;6;6;6;4;6;3;4;5;4;2;6;4;3;6;3;6;6;3;4;3;4;4;6;4;6;6;6;4;1;4;3;4;1;6;5;6;5;5;5;4;1;3;4;3;5;3;3;4;2;4;3;6;4;2;5;6;6
180;Yes;Gryffindor;Gryffindor;28;Employed;Male;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;24;30;30;37;39;35;35;36;3;5;5;3;3;4;3;4;2;3;5;3;4;3;2;4;5;4;4;3;0;2;4;3;5;3;5;5;2;3;2;3;4;3;4;5;2;4;3;4;2;3;5;3;4;5;4;3;4;4;3;4;2;4;4;6;3
195;Yes;Slytherin;Slytherin;28;Student;Female;Others;Gryffindor;Hufflepuff;Slytherin;Slytherin;Gryffindor;Slytherin;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Slytherin;Slytherin;34;31;25;19;20;28;19;43;6;6;5;3;5;4;1;5;6;6;5;4;5;4;1;6;6;1;6;4;5;1;6;5;5;6;4;4;5;6;1;6;1;5;4;6;4;2;6;2;4;1;5;3;5;4;4;6;6;5;1;4;5;2;4;6;3
212;Yes;Gryffindor;Gryffindor;28;Student;Female;Others;Gryffindor;Ravenclaw;Gryffindor;Ravenclaw;Hufflepuff;Hufflepuff;Gryffindor;Hufflepuff;Gryffindor;Hufflepuff;Gryffindor;Slytherin;33;21;17;30;42;36;26;41;5;6;5;5;4;4;2;2;5;5;6;3;5;3;3;5;5;4;6;3;2;5;5;5;6;6;6;3;5;4;2;3;4;4;5;5;5;5;5;5;4;2;5;2;2;3;5;5;6;6;5;3;5;3;5;6;3
231;No;Hufflepuff;Ravenclaw;28;Employed;Female;Germany;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;26;21;13;37;48;41;36;43;4;6;4;5;6;4;4;6;4;3;6;2;5;6;3;5;5;3;5;2;4;1;5;2;6;5;5;3;3;5;3;5;1;6;3;5;6;4;5;3;3;3;4;2;5;5;3;5;4;3;4;6;4;5;5;6;6
238;No;Hufflepuff;Hufflepuff;28;Student;Female;Others;Gryffindor;Hufflepuff;Gryffindor;Slytherin;Gryffindor;Gryffindor;Ravenclaw;Slytherin;Hufflepuff;Hufflepuff;Hufflepuff;Slytherin;21;22;20;37;46;38;35;40;4;5;4;5;6;3;2;5;5;4;6;3;5;6;4;6;6;4;6;2;5;4;6;5;6;5;5;4;2;3;4;4;2;4;2;4;5;4;5;2;2;4;4;2;5;4;3;5;5;4;4;6;4;3;6;6;4
245;Yes;Ravenclaw;Ravenclaw;28;PhD Student;Female;Germany;Gryffindor;Ravenclaw;Ravenclaw;Ravenclaw;Gryffindor;Slytherin;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;19;17;16;28;44;37;38;47;5;4;4;5;5;2;5;6;3;4;6;3;2;6;3;5;5;2;5;2;5;4;5;4;6;3;6;4;2;4;3;4;2;5;4;4;5;4;4;1;2;3;5;2;5;3;4;4;2;2;4;5;2;3;5;5;5
257;Yes;Hufflepuff;Ravenclaw;28;Employed;Male;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;24;25;23;29;42;41;28;42;4;5;5;6;5;2;5;5;6;5;6;3;6;5;3;5;6;4;4;4;0;5;6;3;6;5;6;4;2;4;4;5;3;5;6;6;5;5;5;3;2;5;6;3;5;5;5;4;4;5;4;5;4;5;6;6;6
278;Yes;Gryffindor;Hufflepuff;28;Employed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;26;17;20;21;35;25;10;35;4;4;4;5;5;4;4;4;4;3;4;5;4;5;3;5;5;1;5;4;3;5;5;4;5;5;4;4;3;4;3;4;1;4;2;4;4;4;3;1;1;2;3;1;3;4;5;5;5;2;5;5;2;3;5;4;4
289;Yes;Slytherin;Slytherin;28;Employed;Female;Others;Gryffindor;Ravenclaw;Slytherin;Slytherin;Gryffindor;Ravenclaw;Hufflepuff;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;29;28;27;38;39;36;30;40;6;5;4;3;4;4;5;5;3;3;5;4;5;5;4;5;5;3;4;5;5;4;5;4;5;5;5;4;3;4;3;4;2;4;4;5;5;5;5;2;3;3;5;4;5;5;5;4;3;4;3;4;3;4;5;5;4
293;Yes;Hufflepuff;Ravenclaw;28;Employed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;35;33;17;37;33;31;37;41;5;5;5;4;4;5;3;5;3;3;4;4;5;5;3;4;4;3;5;4;4;2;5;4;5;5;5;4;3;3;3;4;2;4;4;5;4;3;3;3;4;4;4;3;5;4;2;5;3;4;3;5;5;3;4;4;4
302;Yes;Hufflepuff;Hufflepuff;28;Employed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;25;23;16;24;39;34;30;38;5;3;4;4;6;3;3;4;2;4;6;1;3;6;4;5;4;2;4;1;4;2;6;3;5;4;5;3;2;4;4;3;3;6;2;5;5;3;4;3;2;2;3;1;4;3;4;4;2;2;3;5;4;4;5;4;5
303;Yes;Hufflepuff;Ravenclaw;28;Employed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;23;24;22;37;45;38;20;41;5;5;6;5;5;3;3;6;3;5;6;3;6;6;4;6;6;2;6;3;4;6;6;4;6;6;6;6;1;3;3;5;1;6;6;6;6;6;6;1;1;3;6;1;5;4;4;5;6;6;3;6;3;3;5;6;6
376;Yes;Ravenclaw;Ravenclaw;28;Employed;Female;Others;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;31;23;20;24;37;34;37;40;5;5;5;4;4;4;4;4;5;6;5;3;4;4;5;6;6;3;5;3;3;3;5;4;5;5;4;2;5;6;4;4;2;4;3;5;4;3;6;3;5;4;4;2;5;4;4;4;4;4;4;4;4;5;6;5;3
382;Yes;Gryffindor;Gryffindor;28;Employed;Male;Croatia;Gryffindor;Ravenclaw;Gryffindor;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Hufflepuff;Gryffindor;Ravenclaw;Slytherin;34;30;22;42;48;45;40;44;6;6;6;5;6;3;2;4;4;5;6;4;4;6;3;6;5;3;6;5;0;3;5;5;5;4;6;4;4;3;2;5;3;5;6;5;5;5;5;4;3;4;4;2;3;4;4;5;6;6;2;6;2;2;6;6;5
537;Yes;Ravenclaw;Ravenclaw;28;Employed;Female;Others;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Hufflepuff;Hufflepuff;Ravenclaw;Slytherin;16;18;13;31;45;42;31;40;6;6;5;6;6;2;6;6;6;3;6;4;5;5;5;6;6;5;6;4;3;5;6;6;5;6;6;3;2;5;5;6;5;6;4;5;5;6;4;6;6;4;3;2;6;5;6;6;6;6;4;6;6;4;6;5;5
550;Yes;Slytherin;Gryffindor;28;Employed;Male;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Gryffindor;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;30;20;28;31;35;34;32;42;6;5;4;4;6;3;5;5;5;5;6;3;3;3;3;6;6;3;5;2;0;3;6;3;6;2;6;6;2;4;3;5;1;3;3;3;5;5;5;1;2;2;5;2;5;4;4;3;5;3;3;5;2;3;5;5;5
568;Yes;Slytherin;Slytherin;28;Employed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Slytherin;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Ravenclaw;Slytherin;39;35;21;36;32;39;20;45;5;5;5;3;3;6;1;5;6;6;6;4;5;4;3;6;6;3;4;4;5;1;6;5;6;6;5;4;6;6;3;4;2;4;5;6;3;1;6;2;6;3;6;3;6;6;5;6;6;5;2;4;5;4;3;6;3
620;Yes;Slytherin;Ravenclaw;28;Employed;Female;Germany;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;30;26;29;33;37;37;36;43;4;4;4;2;4;2;3;5;3;4;5;3;4;6;3;5;6;1;3;2;6;3;6;3;5;4;5;4;2;5;1;4;3;5;3;4;5;3;5;2;2;2;4;1;6;4;4;3;4;3;3;5;2;5;5;6;6
713;Yes;Slytherin;Ravenclaw;28;Unemployed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;22;18;17;20;44;46;27;43;6;5;3;2;6;4;3;6;3;5;6;1;4;6;4;5;5;2;3;1;3;2;5;2;6;5;6;4;3;2;4;2;1;6;4;4;6;3;4;3;2;4;4;2;4;3;6;4;3;4;2;6;3;2;2;4;6
748;No;Ravenclaw;Ravenclaw;28;Employed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Ravenclaw;Ravenclaw;Gryffindor;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;30;21;24;16;36;36;18;50;5;5;6;2;6;3;6;6;6;4;6;1;1;6;4;6;1;4;6;1;5;2;6;4;6;3;6;3;4;6;1;3;1;6;5;6;6;2;6;3;3;1;4;1;6;1;6;5;6;2;1;6;1;6;6;6;6
832;Yes;Ravenclaw;Ravenclaw;28;Employed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Hufflepuff;Hufflepuff;Ravenclaw;Slytherin;26;25;19;23;41;36;28;41;5;6;5;5;6;2;2;6;5;6;6;3;5;6;5;6;6;4;6;4;5;5;5;6;6;5;6;5;2;4;5;5;4;6;5;5;5;5;5;5;3;6;6;2;6;4;5;4;5;5;4;5;5;5;6;6;6
901;Yes;Slytherin;Ravenclaw;28;Employed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;25;25;15;38;49;36;46;50;6;2;4;1;5;1;3;4;4;3;6;3;4;6;4;6;6;1;5;3;1;1;6;3;6;5;4;3;2;5;4;5;1;6;5;6;6;2;6;1;1;2;6;1;2;4;6;4;6;4;1;6;5;2;5;6;6
939;Yes;Slytherin;Slytherin;28;Employed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;35;28;21;38;40;25;37;43;3;5;4;4;5;5;2;2;5;5;5;4;3;4;2;5;5;5;5;3;2;3;5;4;5;4;5;3;3;5;2;5;5;4;2;3;4;3;5;4;4;2;3;2;4;3;4;4;5;2;3;5;2;5;5;5;4
941;Yes;Gryffindor;Gryffindor;28;Unemployed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;23;24;22;22;33;30;26;35;4;6;5;4;6;4;5;5;6;3;4;3;3;5;3;5;3;3;3;3;4;3;5;4;5;5;6;4;4;5;5;3;4;4;6;6;6;4;4;4;3;4;4;2;3;4;4;3;5;5;4;5;4;4;5;5;3
951;Yes;Ravenclaw;Ravenclaw;28;Unemployed;Male;Others;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Gryffindor;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;21;16;17;12;37;25;21;32;5;4;5;3;5;2;6;4;2;3;4;2;3;4;2;5;2;3;3;2;0;3;5;2;3;3;6;3;2;3;2;1;3;4;3;5;6;5;4;3;2;1;3;1;4;3;4;1;2;3;3;6;3;4;4;5;4
8;Yes;Ravenclaw;Ravenclaw;29;Student;Male;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;26;24;16;29;46;41;30;46;6;4;5;6;6;2;5;6;3;6;5;1;5;6;5;6;6;4;5;4;0;5;5;5;5;2;5;4;1;5;4;5;2;6;2;3;6;4;6;4;2;3;4;1;5;2;4;4;4;3;3;6;2;5;4;6;6
48;No;Ravenclaw;Ravenclaw;29;Student;Female;Germany;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Hufflepuff;Hufflepuff;Ravenclaw;Hufflepuff;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;18;14;19;21;45;37;17;47;5;5;4;6;6;1;6;5;5;6;5;1;4;6;3;6;3;2;5;1;4;6;5;3;5;5;6;4;1;5;2;1;1;6;3;6;6;4;6;1;1;2;5;1;5;5;4;1;5;3;6;6;2;5;5;6;6
53;No;Ravenclaw;Ravenclaw;29;Employed;Female;Germany;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Hufflepuff;Slytherin;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;16;19;13;26;45;38;39;43;3;5;3;4;5;3;5;5;4;5;6;2;4;6;4;5;5;3;6;3;3;4;4;3;6;5;5;2;2;2;5;4;3;6;4;4;6;4;5;2;1;3;4;3;5;4;5;3;3;2;4;6;5;5;5;4;5
58;Yes;Ravenclaw;Ravenclaw;29;Employed;Female;Germany;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;19;20;11;24;40;34;25;41;5;5;4;4;6;3;5;4;5;4;5;2;5;6;3;5;4;1;6;3;5;3;5;3;5;5;5;2;2;4;2;4;1;5;4;5;6;4;3;1;2;2;3;1;5;2;5;5;4;3;3;6;5;5;5;4;5
189;Yes;Hufflepuff;Hufflepuff;29;Employed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;24;9;13;11;42;47;11;40;4;4;4;6;5;4;6;4;6;4;6;1;5;4;5;6;6;5;6;1;2;5;4;4;6;6;6;2;1;3;6;4;1;4;4;5;4;6;1;1;1;5;4;1;1;4;6;4;4;2;6;6;4;6;6;6;6
211;Yes;Ravenclaw;Ravenclaw;29;Student;Female;Germany;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Gryffindor;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;23;17;19;33;37;36;28;34;5;5;5;4;4;2;2;5;3;2;5;3;5;4;5;6;4;3;4;2;2;4;5;5;5;5;5;2;1;3;5;2;3;4;4;4;4;4;2;5;2;5;4;2;4;2;5;4;5;5;4;5;4;3;4;5;4
218;Yes;Gryffindor;Ravenclaw;29;Employed;Male;Germany;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Hufflepuff;Hufflepuff;Ravenclaw;Slytherin;28;27;12;30;45;33;31;42;5;5;4;5;5;4;5;3;4;4;6;3;5;6;3;5;4;2;5;3;0;2;5;4;6;5;6;4;2;5;3;5;3;4;4;5;5;5;4;3;3;3;5;2;2;3;4;4;5;4;2;6;3;2;6;5;4
286;No;Ravenclaw;Ravenclaw;29;Employed;Female;Others;Gryffindor;Ravenclaw;Gryffindor;Slytherin;Gryffindor;Gryffindor;Ravenclaw;Slytherin;Hufflepuff;Hufflepuff;Slytherin;Slytherin;24;25;14;41;44;34;35;43;4;5;5;4;6;5;4;5;5;5;5;2;4;6;3;5;6;2;5;2;4;3;5;4;6;5;5;4;2;2;4;4;1;5;5;6;6;6;3;2;2;3;6;2;6;5;4;5;3;3;2;5;2;3;5;5;5
393;No;Hufflepuff;Gryffindor;29;Employed;Female;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Gryffindor;Hufflepuff;Ravenclaw;Hufflepuff;Ravenclaw;Hufflepuff;Slytherin;24;30;20;41;40;38;23;41;5;4;6;5;5;6;3;3;6;4;5;5;5;5;4;6;6;6;6;5;3;4;4;5;5;5;5;5;6;5;5;5;5;4;4;5;5;5;5;5;4;1;5;4;3;4;5;5;6;4;4;4;4;5;5;6;3
498;Yes;Hufflepuff;Hufflepuff;29;Employed;Female;Croatia;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;29;27;21;24;43;37;17;43;5;5;3;6;6;2;5;2;5;4;5;2;4;6;5;4;6;4;5;3;2;5;6;5;6;4;5;5;2;3;5;6;5;5;4;4;5;5;5;3;2;4;5;2;2;2;5;5;5;3;5;5;4;5;5;5;5
570;Yes;Hufflepuff;Gryffindor;29;Employed;Female;Croatia;Gryffindor;Hufflepuff;Slytherin;Slytherin;Ravenclaw;Gryffindor;Gryffindor;Slytherin;Ravenclaw;Ravenclaw;Gryffindor;Slytherin;18;17;12;35;41;35;28;42;5;5;5;5;5;2;4;3;4;4;5;2;5;5;4;5;4;2;4;2;3;2;4;3;5;4;4;4;3;4;3;3;1;5;3;5;5;5;4;1;1;2;4;1;4;4;4;2;3;5;5;2;2;3;4;5;5
783;Yes;Ravenclaw;Ravenclaw;29;Self-employed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;29;25;21;39;41;31;26;41;4;5;6;4;5;3;5;6;6;6;6;1;6;6;4;5;6;2;4;1;6;4;5;5;6;5;5;5;1;5;3;5;1;5;5;6;5;4;5;1;2;3;6;1;6;6;5;4;4;4;4;5;3;5;5;5;3
965;Yes;Ravenclaw;Ravenclaw;29;Employed;Male;Others;Gryffindor;Ravenclaw;Ravenclaw;Ravenclaw;Gryffindor;Ravenclaw;Ravenclaw;Gryffindor;Hufflepuff;Hufflepuff;Ravenclaw;Slytherin;22;14;19;24;37;33;45;40;6;4;6;1;6;1;6;4;4;4;6;1;4;6;3;6;4;1;4;1;0;1;6;1;6;4;6;1;1;4;1;1;1;6;4;6;6;6;4;1;1;1;4;1;3;5;6;1;1;4;1;6;1;6;6;6;5
976;No;Slytherin;Slytherin;29;Employed;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;37;25;18;25;30;38;28;43;6;5;2;3;5;4;3;6;5;3;4;4;5;5;5;6;6;1;5;5;6;2;6;5;5;5;5;3;4;6;5;6;1;4;4;6;4;4;6;1;4;6;5;3;6;2;3;5;5;5;2;4;4;3;5;6;3
97;No;Slytherin;Ravenclaw;30;Employed;Female;Germany;Gryffindor;Gryffindor;Ravenclaw;Slytherin;Hufflepuff;Gryffindor;Ravenclaw;Slytherin;Hufflepuff;Hufflepuff;Ravenclaw;Slytherin;27;14;16;15;34;36;36;29;4;4;4;5;4;2;4;3;4;3;4;2;4;3;4;3;2;1;4;2;2;4;4;4;3;4;5;3;2;2;4;4;1;3;2;4;4;5;5;1;2;4;4;1;2;4;2;5;5;2;5;4;3;3;5;5;3
187;Yes;Slytherin;Ravenclaw;30;Employed;Female;Others;Gryffindor;Gryffindor;Ravenclaw;Slytherin;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Slytherin;Slytherin;35;33;24;35;40;33;35;47;6;5;5;3;4;3;3;4;3;5;5;5;5;5;3;6;6;2;6;4;5;2;6;4;5;5;5;6;4;5;2;6;2;5;5;6;4;4;5;2;4;3;6;2;5;5;3;6;3;4;2;4;2;6;5;6;6
283;Yes;Gryffindor;Gryffindor;30;Student;Female;Others;Gryffindor;Ravenclaw;Gryffindor;Gryffindor;Gryffindor;Gryffindor;Gryffindor;Slytherin;Gryffindor;Hufflepuff;Gryffindor;Slytherin;21;24;16;29;40;38;30;38;4;5;4;5;5;4;4;5;4;5;6;4;5;4;4;5;5;5;5;4;5;4;4;4;6;5;5;3;2;4;4;4;5;4;4;5;4;4;4;5;3;4;4;2;5;4;5;4;4;4;5;4;4;4;5;5;4
287;No;Gryffindor;Gryffindor;30;Unemployed;Male;Germany;Gryffindor;Ravenclaw;Gryffindor;Gryffindor;Slytherin;Ravenclaw;Ravenclaw;Hufflepuff;Slytherin;Hufflepuff;Hufflepuff;Slytherin;23;35;28;35;42;36;39;49;6;4;3;2;6;6;3;5;2;6;6;2;4;4;1;5;5;2;5;2;0;1;6;4;6;2;6;6;5;3;1;3;1;6;3;6;2;4;5;2;4;1;6;2;4;1;5;4;1;2;1;4;1;3;5;4;5
451;Yes;Ravenclaw;Gryffindor;30;Employed;Female;Croatia;Gryffindor;Ravenclaw;Gryffindor;Gryffindor;Gryffindor;Hufflepuff;Hufflepuff;Ravenclaw;Ravenclaw;Hufflepuff;Gryffindor;Slytherin;33;30;23;47;38;40;24;42;5;5;6;4;5;4;3;5;6;5;5;5;4;4;3;5;6;2;5;5;3;3;5;5;4;5;5;5;5;5;3;5;2;4;4;5;4;3;4;3;5;3;5;3;4;5;5;5;6;5;5;4;4;2;5;5;3
452;Yes;Ravenclaw;Gryffindor;30;Employed;Female;Croatia;Gryffindor;Ravenclaw;Gryffindor;Gryffindor;Gryffindor;Gryffindor;Ravenclaw;Hufflepuff;Ravenclaw;Hufflepuff;Ravenclaw;Slytherin;31;20;25;28;36;31;21;42;6;5;6;1;5;3;3;6;4;6;6;3;6;6;1;6;6;1;4;3;4;1;6;2;6;5;4;6;4;6;1;4;4;5;5;6;5;6;6;4;3;1;6;2;5;6;6;3;4;5;1;4;1;1;5;6;6
571;No;Hufflepuff;Hufflepuff;30;Employed;Female;Germany;Gryffindor;Ravenclaw;Ravenclaw;Slytherin;Slytherin;Hufflepuff;Ravenclaw;Ravenclaw;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;11;13;13;34;40;32;39;36;6;4;6;6;6;3;6;6;2;4;5;1;3;5;3;5;2;2;3;1;4;4;5;2;5;4;5;2;2;5;3;2;1;6;2;5;5;6;6;2;2;2;3;1;4;4;5;2;4;2;3;5;2;5;4;5;6
615;Yes;Ravenclaw;Ravenclaw;30;Student;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;19;17;13;47;50;29;22;50;6;5;4;2;6;1;6;6;6;2;6;1;3;6;2;6;4;1;3;1;4;1;6;2;6;4;5;3;1;5;2;2;1;6;4;5;6;6;6;1;2;3;4;1;5;2;6;5;1;3;1;6;3;4;3;6;6
660;Yes;Slytherin;Slytherin;30;Employed;Female;Others;Gryffindor;Ravenclaw;Slytherin;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Slytherin;Slytherin;39;31;25;36;38;36;29;43;6;5;4;2;3;3;4;4;5;5;6;5;6;5;4;6;6;5;6;5;5;2;6;5;5;5;5;5;4;6;3;5;3;5;5;6;6;4;5;4;5;3;3;3;5;5;5;5;5;4;2;5;5;3;5;5;4
667;Yes;Hufflepuff;Hufflepuff;30;Stay at home p;Female;Others;Gryffindor;Hufflepuff;Gryffindor;Slytherin;Slytherin;Ravenclaw;Hufflepuff;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;21;16;10;14;43;37;31;40;6;5;5;4;6;3;4;6;6;5;6;1;6;6;5;6;6;5;6;2;5;5;6;4;6;6;6;6;2;1;6;4;6;5;4;6;5;6;3;6;2;4;6;1;5;4;5;4;5;5;6;6;4;6;6;5;6
950;Yes;Ravenclaw;Ravenclaw;30;Stay at home m;Female;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;30;17;17;29;46;38;28;35;6;6;4;4;6;2;4;4;4;5;6;1;6;6;3;6;6;1;6;2;3;3;6;2;6;6;6;4;2;6;3;3;1;6;6;6;6;3;6;1;3;2;5;1;4;4;6;5;4;4;4;6;6;2;4;6;4
975;No;Ravenclaw;Ravenclaw;30;Employed;Male;Others;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;Gryffindor;Hufflepuff;Ravenclaw;Slytherin;17;35;21;43;43;40;19;45;5;5;6;5;6;5;2;6;6;6;6;2;5;6;6;5;6;3;6;5;0;2;6;5;6;6;6;4;5;3;6;6;3;5;6;6;6;3;6;3;5;4;5;3;6;4;6;6;6;6;3;6;3;4;6;6;6
105;No;Slytherin;Slytherin;31;Unemployed;Male;Germany;Gryffindor;Ravenclaw;Ravenclaw;Hufflepuff;Hufflepuff;Gryffindor;Ravenclaw;Slytherin;Hufflepuff;Gryffindor;Ravenclaw;Slytherin;40;33;26;32;26;31;43;46;5;4;4;3;3;5;1;3;5;5;4;6;5;3;2;5;6;2;4;5;0;2;5;5;4;4;4;6;6;6;1;6;1;3;3;5;2;2;5;2;5;1;5;4;2;3;4;4;6;2;2;1;1;1;3;5;2
